domain,target,calibration_mode,score_threshold,baseline_variant_count,target_event_count,overall_event_rate,flagged_count,flagged_event_count,flagged_event_rate,recall,enrichment_vs_overall,is_prespecified_threshold_70,ac_supported_flag_count,weak_review_flag_count,ac_mapping_source,weak_review_mapping_source,field_mapping_note
combined_or_single_table,strict_PLP_to_BLB_or_VUS,red_gate_compatible,70,1669,17,0.01018573996405033,2,0,0.0,0.0,0.0,True,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,strict_PLP_to_BLB_or_VUS,red_gate_compatible,75,1669,17,0.01018573996405033,2,0,0.0,0.0,0.0,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,strict_PLP_to_BLB_or_VUS,red_gate_compatible,80,1669,17,0.01018573996405033,1,0,0.0,0.0,0.0,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,strict_PLP_to_BLB_or_VUS,red_gate_compatible,85,1669,17,0.01018573996405033,1,0,0.0,0.0,0.0,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,strict_PLP_to_BLB_or_VUS,red_gate_compatible,90,1669,17,0.01018573996405033,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,strict_PLP_to_BLB_or_VUS,red_gate_compatible,95,1669,17,0.01018573996405033,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,40,1669,113,0.0677052127022169,97,11,0.1134020618556701,0.09734513274336283,1.6749384180275522,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,45,1669,113,0.0677052127022169,67,9,0.13432835820895522,0.07964601769911504,1.9840179632809405,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,50,1669,113,0.0677052127022169,40,7,0.175,0.061946902654867256,2.584734513274336,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,55,1669,113,0.0677052127022169,24,5,0.20833333333333334,0.04424778761061947,3.0770648967551626,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,60,1669,113,0.0677052127022169,17,4,0.23529411764705882,0.035398230088495575,3.4752732951587713,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,65,1669,113,0.0677052127022169,12,2,0.16666666666666666,0.017699115044247787,2.46165191740413,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,70,1669,113,0.0677052127022169,8,2,0.25,0.017699115044247787,3.6924778761061945,True,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,75,1669,113,0.0677052127022169,7,2,0.2857142857142857,0.017699115044247787,4.219974715549936,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,80,1669,113,0.0677052127022169,5,2,0.4,0.017699115044247787,5.907964601769912,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,85,1669,113,0.0677052127022169,3,1,0.3333333333333333,0.008849557522123894,4.92330383480826,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,90,1669,113,0.0677052127022169,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,score_only,95,1669,113,0.0677052127022169,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,40,1669,113,0.0677052127022169,4,1,0.25,0.008849557522123894,3.6924778761061945,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,45,1669,113,0.0677052127022169,4,1,0.25,0.008849557522123894,3.6924778761061945,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,50,1669,113,0.0677052127022169,3,1,0.3333333333333333,0.008849557522123894,4.92330383480826,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,55,1669,113,0.0677052127022169,2,1,0.5,0.008849557522123894,7.384955752212389,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,60,1669,113,0.0677052127022169,2,1,0.5,0.008849557522123894,7.384955752212389,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,65,1669,113,0.0677052127022169,2,1,0.5,0.008849557522123894,7.384955752212389,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,70,1669,113,0.0677052127022169,2,1,0.5,0.008849557522123894,7.384955752212389,True,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,75,1669,113,0.0677052127022169,2,1,0.5,0.008849557522123894,7.384955752212389,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,80,1669,113,0.0677052127022169,1,1,1.0,0.008849557522123894,14.769911504424778,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,85,1669,113,0.0677052127022169,1,1,1.0,0.008849557522123894,14.769911504424778,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,90,1669,113,0.0677052127022169,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,broad_PLP_to_non_PLP_or_missing,red_gate_compatible,95,1669,113,0.0677052127022169,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,40,1669,433,0.25943678849610546,97,40,0.41237113402061853,0.09237875288683603,1.5894859646198898,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,45,1669,433,0.25943678849610546,67,31,0.4626865671641791,0.07159353348729793,1.7834269759746302,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,50,1669,433,0.25943678849610546,40,18,0.45,0.04157043879907621,1.734526558891455,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,55,1669,433,0.25943678849610546,24,14,0.5833333333333334,0.03233256351039261,2.248460354118553,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,60,1669,433,0.25943678849610546,17,12,0.7058823529411765,0.02771362586605081,2.720825974731694,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,65,1669,433,0.25943678849610546,12,8,0.6666666666666666,0.018475750577367205,2.5696689761354885,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,70,1669,433,0.25943678849610546,8,5,0.625,0.011547344110854504,2.409064665127021,True,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,75,1669,433,0.25943678849610546,7,5,0.7142857142857143,0.011547344110854504,2.7532167601451665,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,80,1669,433,0.25943678849610546,5,4,0.8,0.009237875288683603,3.0836027713625866,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,85,1669,433,0.25943678849610546,3,2,0.6666666666666666,0.004618937644341801,2.5696689761354885,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,90,1669,433,0.25943678849610546,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,score_only,95,1669,433,0.25943678849610546,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,40,1669,433,0.25943678849610546,4,4,1.0,0.009237875288683603,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,45,1669,433,0.25943678849610546,4,4,1.0,0.009237875288683603,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,50,1669,433,0.25943678849610546,3,3,1.0,0.006928406466512702,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,55,1669,433,0.25943678849610546,2,2,1.0,0.004618937644341801,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,60,1669,433,0.25943678849610546,2,2,1.0,0.004618937644341801,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,65,1669,433,0.25943678849610546,2,2,1.0,0.004618937644341801,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,70,1669,433,0.25943678849610546,2,2,1.0,0.004618937644341801,3.854503464203233,True,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,75,1669,433,0.25943678849610546,2,2,1.0,0.004618937644341801,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,80,1669,433,0.25943678849610546,1,1,1.0,0.0023094688221709007,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,85,1669,433,0.25943678849610546,1,1,1.0,0.0023094688221709007,3.854503464203233,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,90,1669,433,0.25943678849610546,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
combined_or_single_table,expanded_PLP_to_non_PLP_or_review_change,red_gate_compatible,95,1669,433,0.25943678849610546,0,0,,0.0,,False,27,1154,frequency_signal_ac_ge_20,review_score_le_1_or_submitter_count_le_1,"Red-gate calibration derives missing actionability fields from validator logic; AC threshold is an actionability gate, not a scoring component."
